pricelog,host_is_superhost,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,host_response_rate,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,maximum_nights_avg_ntm,availability_90,availability_365,number_of_reviews,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,exp_days_host,a few days or more,within a day,within a few hours,within an hour,property_type_Entire_rental_unit,property_type_Private_room_in_rental_unit,property_type_Private_room_in_home,property_type_Entire_condo,property_type_Entire_serviced_apartment,property_type_Entire_home,property_type_Private_room_in_condo,property_type_Entire_loft,property_type_Private_room_in_bed_and_breakfast,property_type_Room_in_hotel,amenity_Kitchen,amenity_Wifi,amenity_Hot_water,amenity_Hair_dryer,amenity_Hangers,amenity_TV,amenity_Dishes_and_silverware,amenity_Essentials,amenity_Cooking_basics,amenity_Iron,amenity_Bed_linens,amenity_Refrigerator,amenity_Microwave,amenity_Elevator,amenity_Dedicated_workspace,amenity_Hot_water_kettle,amenity_Extra_pillows_and_blankets,amenity_Washer,amenity_Long_term_stays_allowed,amenity_Self_check_in,amenity_Wine_glasses,amenity_Oven,amenity_Room_darkening_shades,amenity_Heating,amenity_Bathtub,amenity_Fire_extinguisher,amenity_Shampoo,amenity_Free_parking_on_premises,amenity_Toaster,amenity_Smoke_alarm,amenity_Cleaning_products,amenity_Freezer,amenity_Dining_table,amenity_Body_soap,amenity_Exterior_security_cameras_on_property,amenity_Pets_allowed,amenity_First_aid_kit,amenity_Clothing_storage_closet,amenity_Baking_sheet,amenity_Smoking_allowed,amenity_Pool,amenity_Drying_rack_for_clothing,amenity_Stove,amenity_Coffee_maker,amenity_Luggage_dropoff_allowed,amenity_Laundromat_nearby,amenity_Private_entrance,amenity_BBQ_grill,amenity_Outdoor_dining_area,amenity_Blender,amenity_Coffee,amenity_Private_patio_or_balcony,amenity_Air_conditioning,amenity_Portable_fans,amenity_Dryer,amenity_Carbon_monoxide_alarm,amenity_Free_street_parking,amenity_Portable_heater,amenity_Paid_parking_on_premises,amenity_Exercise_equipment,amenity_Patio_or_balcony,amenity_Clothing_storage,amenity_Host_greets_you,amenity_Single_level_home,amenity_Conditioner,amenity_Building_staff,amenity_Lock_on_bedroom_door,amenity_Lockbox,amenity_Gym,amenity_Paid_washer_–_In_building,amenity_Outdoor_furniture,amenity_Shower_gel,amenity_Paid_dryer_–_In_building,amenity_Books_and_reading_material,amenity_Ethernet_connection,amenity_TV_with_standard_cable,amenity_Keypad,amenity_Safe,amenity_Smart_lock,amenity_Mini_fridge,amenity_City_skyline_view,amenity_Shared_gym_in_building,amenity_Pocket_wifi,amenity_Free_washer_–_In_unit,amenity_Backyard,amenity_Dishwasher,amenity_Mountain_view,amenity_Window_guards,amenity_Cleaning_available_during_stay,amenity_Shared_pool,amenity_Barbecue_utensils,amenity_Paid_parking_off_premises,amenity_Free_dryer_–_In_unit,amenity_Stainless_steel_oven,amenity_Trash_compactor,amenity_Crib,amenity_Coffee_maker_drip_coffee_maker,amenity_Board_games,amenity_Electric_stove,amenity_Central_heating
12.83658349464207,1.0,9,6.0,5.0,7.0,5,365,100.0,100.0,5,1.0,1.0,-33.41549,-70.51208,365.0,74,349,5,1,0.0,2,0,0,3045,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.909874897161721,1.0,2,1.0,1.0,1.0,1,365,85.0,73.0,24,1.0,1.0,-33.42162,-70.61067,365.0,53,284,29,1,0.0,20,0,0,4954,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.950806546816688,1.0,2,1.0,1.0,1.0,1,365,85.0,73.0,24,1.0,1.0,-33.42196,-70.6106,365.0,83,358,26,0,0.0,20,0,0,4954,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.308952660644293,0.0,2,1.0,1.0,1.0,1,2,100.0,100.0,1,1.0,1.0,-33.45428,-70.70515,2.0,88,88,11,0,0.0,1,0,0,2800,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.05089000537367,0.0,4,2.0,2.0,2.0,2,365,100.0,100.0,1,1.0,1.0,-33.45546,-70.58357,365.0,66,330,79,4,0.0,1,0,0,929,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.4341158035983,0.0,2,1.0,1.0,1.0,1,365,100.0,100.0,5,1.0,1.0,-33.4434434,-70.6448059,365.0,64,64,134,2,1.0,5,0,0,4082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
10.375832189483837,0.0,2,1.0,1.0,1.0,4,730,100.0,100.0,3,1.0,1.0,-33.4454965,-70.6432889,1125.0,80,260,107,3,0.0,2,0,0,3164,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.558413520275876,0.0,2,1.0,1.0,1.0,4,365,100.0,98.0,12,1.0,1.0,-33.43195061541634,-70.63458240404994,1125.0,90,180,20,0,1.0,10,0,0,3204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.571316925111784,0.0,2,1.0,1.0,1.0,1,180,100.0,0.0,2,1.0,1.0,-33.43073,-70.63249,180.0,85,265,5,0,0.0,2,2,0,2407,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.596634733096073,0.0,2,1.0,1.0,1.0,1,30,100.0,0.0,2,1.0,1.0,-33.43185,-70.63407,30.0,80,260,8,0,0.0,2,2,0,2407,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.009224401146534,0.0,3,1.0,1.0,2.0,1,365,97.0,97.0,24,1.0,1.0,-33.41158,-70.57106,365.0,83,358,14,0,0.0,19,0,0,2725,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.082142548877775,1.0,2,1.0,1.0,2.0,1,1125,100.0,100.0,1,1.0,1.0,-33.4516435,-70.5669078,1125.0,21,201,45,0,1.0,1,0,0,3392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.126631103850338,0.0,1,1.0,1.0,1.0,1,1125,100.0,100.0,2,1.0,1.0,-33.44029049438197,-70.63936203718185,1125.0,30,304,11,0,1.0,1,1,0,2902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.714417768752456,0.0,2,1.0,1.0,1.0,2,28,100.0,99.0,1,1.0,1.0,-33.4126,-70.58555,1125.0,88,363,64,0,0.0,1,0,0,3647,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11.002099841204238,1.0,4,1.0,3.0,3.0,2,1125,100.0,100.0,1,1.0,1.0,-33.45548,-70.57279,1125.0,90,365,8,0,1.0,1,0,0,906,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.545341438708522,0.0,2,1.0,0.0,1.0,1,365,80.0,85.0,10,1.0,1.0,-33.44656,-70.63536,365.0,90,365,18,0,0.0,7,3,0,1847,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.714417768752456,0.0,2,1.0,1.0,1.0,3,365,80.0,85.0,10,1.0,1.0,-33.44811,-70.63469,365.0,90,365,16,0,0.0,7,3,0,1847,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.819578264407616,0.0,2,1.0,1.0,1.0,1,365,100.0,34.0,8,1.0,1.0,-33.44013,-70.66498,365.0,89,364,6,1,0.0,5,5,0,1828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.215677787648746,1.0,5,1.0,1.0,3.0,1,365,96.0,100.0,6,1.0,1.0,-33.4054251,-70.5450626,365.0,88,363,88,1,1.0,5,5,0,1540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.404262840448617,0.0,3,1.0,1.0,2.0,2,1125,100.0,100.0,1,1.0,1.0,-33.46945500000001,-70.58308532275392,1125.0,89,364,29,1,0.0,1,0,0,990,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.558413520275876,0.0,2,1.0,1.0,1.0,4,180,100.0,98.0,12,1.0,1.0,-33.4319777,-70.63452889999999,1125.0,87,87,31,0,1.0,10,0,0,3204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.048617584109275,1.0,4,2.0,2.0,2.0,2,30,100.0,100.0,1,1.0,1.0,-33.4053482,-70.6624346,1125.0,59,334,98,4,0.0,1,0,0,1202,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12.429216196844383,1.0,5,2.0,2.0,4.0,6,365,90.0,99.0,4,1.0,1.0,-33.33344685519882,-70.28936795890331,1125.0,90,365,13,0,0.0,1,0,0,3055,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.239959789157341,1.0,2,1.0,1.0,1.0,1,365,100.0,79.0,1,0.0,1.0,-33.56450252009756,-70.58775240370481,365.0,84,356,38,0,0.0,1,0,0,1037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10.297959119169427,0.0,3,1.0,1.0,2.0,2,1125,80.0,100.0,10,1.0,1.0,-33.43818,-70.65586,1039.0,65,340,4,0,1.0,10,0,0,3571,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.904082667462314,0.0,4,1.0,1.0,1.0,1,1125,74.0,46.0,11,1.0,1.0,-33.44136,-70.65559,1125.0,90,365,9,2,0.0,6,0,0,1230,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.218822824715525,1.0,5,2.0,3.0,3.0,3,180,100.0,100.0,1,1.0,1.0,-33.4509221,-70.650798,180.0,68,343,41,0,1.0,1,0,0,1688,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
10.522530607088802,0.0,2,1.0,1.0,2.0,2,365,100.0,100.0,3,1.0,1.0,-33.42383,-70.63908,1125.0,80,355,1,0,1.0,3,0,0,961,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.915088464214607,0.0,4,2.0,2.0,3.0,2,365,100.0,100.0,3,1.0,1.0,-33.42459,-70.64019,1125.0,74,349,5,0,1.0,3,0,0,961,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.819578264407616,0.0,3,1.0,1.0,1.0,1,365,100.0,34.0,8,1.0,1.0,-33.43879,-70.66325,365.0,90,365,5,0,0.0,5,5,0,1828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.819578264407616,0.0,2,1.0,1.0,1.0,1,1125,100.0,34.0,8,1.0,1.0,-33.44,-70.66359,1125.0,90,365,7,0,0.0,5,5,0,1828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.373491181781864,1.0,2,1.0,1.0,1.0,2,365,100.0,97.0,1,1.0,1.0,-33.43905,-70.63317,365.0,84,351,52,1,1.0,1,0,0,2343,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2872787834379,0.0,5,1.0,2.0,4.0,1,90,100.0,98.0,102,1.0,1.0,-33.41786113360014,-70.60373090207577,164.9,67,316,38,0,1.0,43,0,0,3043,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.239959789157341,0.0,2,1.0,2.0,2.0,1,10,100.0,100.0,1,1.0,1.0,-33.51954,-70.78119,1125.0,90,90,1,0,1.0,1,0,0,905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.184421397998193,0.0,5,2.0,3.0,3.0,3,365,0.0,0.0,1,0.0,1.0,-33.46123,-70.55104,365.0,89,364,0,0,0.0,1,0,0,1375,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.831133568448418,1.0,2,1.0,1.0,1.0,1,1125,100.0,99.0,4,1.0,1.0,-33.4379839,-70.644776,1125.0,79,169,105,2,0.0,3,0,0,925,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10.571316925111784,0.0,4,1.0,1.0,2.0,1,365,100.0,98.0,4,1.0,1.0,-33.43864,-70.64394,365.0,88,363,21,0,1.0,3,0,0,1195,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.765688433465597,1.0,10,3.0,4.0,13.0,3,365,100.0,100.0,3,1.0,1.0,-33.335729,-70.291,365.0,89,364,10,0,0.0,1,0,0,4306,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.238545131693739,0.0,4,1.0,1.0,2.0,2,45,100.0,100.0,287,1.0,1.0,-33.355945,-70.248867,45.0,0,210,11,0,0.0,155,1,0,1957,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
